,Age,Gender,Education_Level,Job_Title,Years_of_Experience,Salary,Country,Race,Continent,Experience_Range,Race_Category,Latitude,Longitude
3503,31,Male,High School,Junior HR Generalist,2,35000,Australia,White,Oceania,0-4,White,25.274398,133.775136
3504,44,Female,PhD,Director of HR,13,135000,UK,White,Europe,15-19,White,55.378051,-3.435973
3505,28,Male,Bachelor's Degree,Web Developer,4,65000,Canada,Asian,America,45174,Asian,56.130366,106.346771
3506,32,Female,Master's Degree,Senior Human Resources Manager,6,80000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
3507,45,Male,PhD,Director of HR,14,140000,USA,White,America,15-19,White,37.09024,-95.712891
3508,26,Female,Bachelor's Degree,Junior Web Developer,2,45000,Australia,Australian,Oceania,0-4,White,25.274398,133.775136
3509,38,Male,Master's Degree,Senior HR Generalist,8,95000,USA,White,America,41913,White,37.09024,-95.712891
3510,27,Female,High School,Junior HR Generalist,1,32000,China,Chinese,Asia,0-4,Asian,35.86166,"104.195397	"
3511,33,Male,Bachelor's Degree,Web Developer,5,70000,Canada,White,America,45174,White,56.130366,106.346771
3512,42,Female,Master's Degree,Director of HR,12,120000,China,Korean,Asia,41913,Asian,35.86166,"104.195397	"
3513,29,Male,Master's Degree,Senior Human Resources Manager,4,70000,Canada,Black,America,45174,Black,56.130366,106.346771
3514,36,Female,Master's Degree,Web Developer,7,85000,USA,Asian,America,45174,Asian,37.09024,-95.712891
3515,30,Male,High School,Junior HR Coordinator,2,33000,UK,Asian,Europe,0-4,Asian,55.378051,-3.435973
3516,43,Female,PhD,Senior Human Resources Manager,15,150000,UK,Mixed,Europe,15-19,Other,55.378051,-3.435973
3517,34,Male,Bachelor's Degree,Junior Web Developer,3,50000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
3518,25,Female,Master's Degree,Junior HR Generalist,1,32000,Canada,Asian,America,0-4,Asian,56.130366,106.346771
3519,37,Male,PhD,Director of HR,11,115000,Canada,Asian,America,41913,Asian,56.130366,106.346771
3520,32,Male,Bachelor's Degree,Junior Web Developer,2,45000,China,Korean,Asia,0-4,Asian,35.86166,"104.195397	"
3521,24,Female,High School,Junior HR Generalist,1,32000,China,Korean,Asia,0-4,Asian,35.86166,"104.195397	"
3522,45,Male,PhD,Senior Human Resources Manager,12,120000,Canada,Black,America,41913,Black,56.130366,106.346771
3523,29,Female,Master's Degree,Web Developer,4,65000,China,Chinese,Asia,45174,Asian,35.86166,"104.195397	"
3524,38,Male,Bachelor's Degree,Senior HR Generalist,8,95000,UK,White,Europe,41913,White,55.378051,-3.435973
3525,27,Female,Master's Degree,Director of HR,5,80000,UK,White,Europe,45174,White,55.378051,-3.435973
3526,31,Female,High School,Junior HR Coordinator,3,38000,UK,Mixed,Europe,45174,Other,55.378051,-3.435973
3527,42,Male,Master's Degree,Web Developer,10,110000,UK,Mixed,Europe,41913,Other,55.378051,-3.435973
3528,26,Female,Bachelor's Degree,Junior Web Developer,2,45000,USA,White,America,0-4,White,37.09024,-95.712891
3529,36,Male,Master's Degree,Senior HR Generalist,7,89000,UK,White,Europe,45174,White,55.378051,-3.435973
3530,28,Male,High School,Junior HR Generalist,1,32000,Australia,White,Oceania,0-4,White,25.274398,133.775136
3531,33,Female,Bachelor's Degree,Web Developer,5,70000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
3532,46,Male,PhD,Director of HR,15,150000,UK,Welsh,Europe,15-19,White,55.378051,-3.435973
3533,25,Female,Bachelor's Degree,Junior Web Developer,1,40000,Canada,White,America,0-4,White,56.130366,106.346771
3534,37,Female,Master's Degree,Senior Human Resources Manager,9,105000,China,Korean,Asia,41913,Asian,35.86166,"104.195397	"
3535,30,Male,Master's Degree,Web Developer,4,65000,Australia,White,Oceania,45174,White,25.274398,133.775136
3536,43,Female,PhD,Director of HR,14,140000,China,White,Asia,15-19,White,35.86166,"104.195397	"
3537,34,Male,Bachelor's Degree,Junior Web Developer,3,50000,USA,Asian,America,45174,Asian,37.09024,-95.712891
3538,26,Female,High School,Junior HR Generalist,2,35000,UK,Mixed,Europe,0-4,Other,55.378051,-3.435973
3539,41,Male,Master's Degree,Senior HR Generalist,11,115000,USA,Asian,America,41913,Asian,37.09024,-95.712891
3540,29,Female,Master's Degree,Web Developer,5,70000,Australia,White,Oceania,45174,White,25.274398,133.775136
3541,35,Male,Bachelor's Degree,Web Developer,6,80000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
3542,27,Female,High School,Junior HR Coordinator,1,30000,China,White,Asia,0-4,White,35.86166,"104.195397	"
3543,40,Male,PhD,Director of HR,13,135000,USA,African American,America,15-19,Black,37.09024,-95.712891
3544,23,Female,Bachelor's Degree,Junior Web Developer,1,40000,USA,Asian,America,0-4,Asian,37.09024,-95.712891
3545,39,Male,Master's Degree,Senior HR Generalist,10,105000,UK,Asian,Europe,41913,Asian,55.378051,-3.435973
3546,31,Male,High School,Junior HR Generalist,2,35000,China,White,Asia,0-4,White,35.86166,"104.195397	"
3547,44,Female,PhD,Senior Human Resources Manager,12,120000,Australia,White,Oceania,41913,White,25.274398,133.775136
3548,28,Male,Master's Degree,Web Developer,3,55000,Canada,Asian,America,45174,Asian,56.130366,106.346771
3549,32,Female,Bachelor's Degree,Junior Web Developer,2,45000,USA,African American,America,0-4,Black,37.09024,-95.712891
3550,45,Male,Master's Degree,Director of HR,14,140000,UK,Asian,Europe,15-19,Asian,55.378051,-3.435973
3551,26,Female,Bachelor's Degree,Web Developer,3,55000,Canada,White,America,45174,White,56.130366,106.346771
3552,38,Male,PhD,Senior Human Resources Manager,11,115000,China,Chinese,Asia,41913,Asian,35.86166,"104.195397	"
3553,27,Female,Master's Degree,Senior HR Generalist,4,70000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
3554,33,Male,High School,Junior HR Coordinator,3,38000,China,Korean,Asia,45174,Asian,35.86166,"104.195397	"
3555,42,Female,Master's Degree,Director of HR,13,135000,USA,Asian,America,15-19,Asian,37.09024,-95.712891
3556,29,Male,Bachelor's Degree,Junior Web Developer,2,45000,Canada,White,America,0-4,White,56.130366,106.346771
3557,36,Female,Master's Degree,Web Developer,7,85000,UK,White,Europe,45174,White,55.378051,-3.435973
3558,30,Male,High School,Junior HR Generalist,1,32000,China,Korean,Asia,0-4,Asian,35.86166,"104.195397	"
3559,43,Female,PhD,Senior Human Resources Manager,15,150000,Canada,Asian,America,15-19,Asian,56.130366,106.346771
3560,34,Male,Bachelor's Degree,Web Developer,4,65000,USA,White,America,45174,White,37.09024,-95.712891
3561,25,Female,Master's Degree,Junior HR Generalist,1,32000,Australia,Asian,Oceania,0-4,Asian,25.274398,133.775136
3562,37,Male,PhD,Director of HR,12,120000,Australia,White,Oceania,41913,White,25.274398,133.775136
3563,24,Female,Bachelor's Degree,Junior Web Developer,1,40000,UK,Welsh,Europe,0-4,White,55.378051,-3.435973
3564,39,Male,Master's Degree,Senior HR Generalist,9,95000,Canada,White,America,41913,White,56.130366,106.346771
3565,31,Male,High School,Junior HR Generalist,2,35000,Canada,Black,America,0-4,Black,56.130366,106.346771
3566,44,Female,PhD,Director of HR,14,140000,USA,Asian,America,15-19,Asian,37.09024,-95.712891
3567,28,Male,Bachelor's Degree,Web Developer,3,55000,UK,Welsh,Europe,45174,White,55.378051,-3.435973
3568,32,Female,Master's Degree,Senior Human Resources Manager,6,80000,Canada,Asian,America,45174,Asian,56.130366,106.346771
3569,45,Male,PhD,Director of HR,13,135000,China,Korean,Asia,15-19,Asian,35.86166,"104.195397	"
3570,26,Female,Bachelor's Degree,Junior Web Developer,2,45000,UK,White,Europe,0-4,White,55.378051,-3.435973
3571,38,Male,Master's Degree,Senior HR Generalist,8,95000,Australia,Asian,Oceania,41913,Asian,25.274398,133.775136
3572,27,Female,High School,Junior HR Generalist,1,32000,UK,Mixed,Europe,0-4,Other,55.378051,-3.435973
3573,33,Male,Bachelor's Degree,Web Developer,5,70000,Canada,White,America,45174,White,56.130366,106.346771
3574,42,Female,Master's Degree,Director of HR,12,120000,USA,African American,America,41913,Black,37.09024,-95.712891
3575,29,Male,Master's Degree,Senior Human Resources Manager,4,70000,China,White,Asia,45174,White,35.86166,"104.195397	"
3576,36,Female,Master's Degree,Web Developer,7,85000,China,Chinese,Asia,45174,Asian,35.86166,"104.195397	"
3577,30,Male,High School,Junior HR Coordinator,2,33000,UK,Mixed,Europe,0-4,Other,55.378051,-3.435973
3578,43,Female,PhD,Senior Human Resources Manager,15,150000,USA,African American,America,15-19,Black,37.09024,-95.712891
3579,34,Male,Bachelor's Degree,Junior Web Developer,3,50000,China,Chinese,Asia,45174,Asian,35.86166,"104.195397	"
3580,25,Female,Master's Degree,Junior HR Generalist,1,32000,USA,Hispanic,America,0-4,Other,37.09024,-95.712891
3581,37,Male,PhD,Director of HR,11,115000,USA,White,America,41913,White,37.09024,-95.712891
3582,24,Female,Bachelor's Degree,Web Developer,1,40000,China,Chinese,Asia,0-4,Asian,35.86166,"104.195397	"
3583,39,Male,Master's Degree,Senior HR Generalist,10,105000,USA,Asian,America,41913,Asian,37.09024,-95.712891
3584,31,Male,High School,Junior HR Generalist,2,35000,Australia,White,Oceania,0-4,White,25.274398,133.775136
3585,44,Female,PhD,Director of HR,13,135000,USA,African American,America,15-19,Black,37.09024,-95.712891
3586,28,Male,Bachelor's Degree,Web Developer,4,65000,Canada,Black,America,45174,Black,56.130366,106.346771
3587,32,Female,Master's Degree,Senior Human Resources Manager,6,80000,Canada,Asian,America,45174,Asian,56.130366,106.346771
3588,45,Male,PhD,Director of HR,14,140000,Australia,Australian,Oceania,15-19,White,25.274398,133.775136
3589,26,Female,Bachelor's Degree,Junior Web Developer,2,45000,Australia,White,Oceania,0-4,White,25.274398,133.775136
3590,38,Male,Master's Degree,Senior HR Generalist,8,95000,USA,White,America,41913,White,37.09024,-95.712891
3591,27,Female,High School,Junior HR Generalist,1,32000,Australia,White,Oceania,0-4,White,25.274398,133.775136
3592,33,Male,Bachelor's Degree,Web Developer,5,70000,UK,White,Europe,45174,White,55.378051,-3.435973
3593,42,Female,Master's Degree,Director of HR,12,120000,Canada,Black,America,41913,Black,56.130366,106.346771
3594,29,Male,Master's Degree,Senior Human Resources Manager,4,70000,UK,Mixed,Europe,45174,Other,55.378051,-3.435973
3595,36,Female,Master's Degree,Web Developer,7,85000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
3596,30,Male,High School,Junior HR Coordinator,2,33000,Australia,Australian,Oceania,0-4,White,25.274398,133.775136
3597,43,Female,PhD,Senior Human Resources Manager,15,150000,Australia,Asian,Oceania,15-19,Asian,25.274398,133.775136
3598,34,Male,Bachelor's Degree,Junior Web Developer,3,50000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
3599,25,Female,Master's Degree,Junior HR Generalist,1,32000,Canada,White,America,0-4,White,56.130366,106.346771
3600,37,Male,PhD,Director of HR,11,115000,Australia,White,Oceania,41913,White,25.274398,133.775136
3601,24,Female,Bachelor's Degree,Web Developer,1,40000,Canada,Black,America,0-4,Black,56.130366,106.346771
3602,39,Male,Master's Degree,Senior HR Generalist,10,105000,Australia,Asian,Oceania,41913,Asian,25.274398,133.775136
3603,31,Male,High School,Junior HR Generalist,2,35000,Canada,White,America,0-4,White,56.130366,106.346771
3604,44,Female,PhD,Director of HR,13,135000,China,Korean,Asia,15-19,Asian,35.86166,"104.195397	"
3605,28,Male,Bachelor's Degree,Web Developer,4,65000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
3606,32,Female,Master's Degree,Senior Human Resources Manager,6,80000,China,White,Asia,45174,White,35.86166,"104.195397	"
3607,45,Male,PhD,Director of HR,14,140000,China,Chinese,Asia,15-19,Asian,35.86166,"104.195397	"
3608,26,Female,Bachelor's Degree,Junior Web Developer,2,45000,Australia,Asian,Oceania,0-4,Asian,25.274398,133.775136
3609,38,Male,Master's Degree,Senior HR Generalist,8,95000,UK,Welsh,Europe,41913,White,55.378051,-3.435973
3610,27,Female,High School,Junior HR Generalist,1,32000,USA,Asian,America,0-4,Asian,37.09024,-95.712891
3611,33,Male,Bachelor's Degree,Web Developer,5,70000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
3612,42,Female,Master's Degree,Director of HR,12,120000,USA,African American,America,41913,Black,37.09024,-95.712891
3613,29,Male,Master's Degree,Senior Human Resources Manager,4,70000,UK,White,Europe,45174,White,55.378051,-3.435973
3614,36,Female,Master's Degree,Web Developer,7,85000,UK,Asian,Europe,45174,Asian,55.378051,-3.435973
3615,30,Male,High School,Junior HR Coordinator,2,33000,Canada,Asian,America,0-4,Asian,56.130366,106.346771
3616,43,Female,PhD,Senior Human Resources Manager,15,150000,USA,White,America,15-19,White,37.09024,-95.712891
3617,34,Male,Bachelor's Degree,Junior Web Developer,3,50000,UK,Welsh,Europe,45174,White,55.378051,-3.435973
3618,25,Female,Master's Degree,Junior HR Generalist,1,32000,Canada,Asian,America,0-4,Asian,56.130366,106.346771
3619,37,Male,PhD,Director of HR,11,115000,China,White,Asia,41913,White,35.86166,"104.195397	"
3620,24,Female,Bachelor's Degree,Web Developer,1,40000,China,White,Asia,0-4,White,35.86166,"104.195397	"
3621,39,Male,Master's Degree,Senior HR Generalist,10,105000,China,White,Asia,41913,White,35.86166,"104.195397	"
3622,31,Male,High School,Junior HR Generalist,2,35000,China,Chinese,Asia,0-4,Asian,35.86166,"104.195397	"
3623,44,Female,PhD,Director of HR,13,135000,UK,Asian,Europe,15-19,Asian,55.378051,-3.435973
3624,28,Male,Bachelor's Degree,Web Developer,4,65000,UK,White,Europe,45174,White,55.378051,-3.435973
3625,32,Female,Master's Degree,Senior Human Resources Manager,6,80000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
3626,45,Male,PhD,Director of HR,14,140000,USA,White,America,15-19,White,37.09024,-95.712891
3627,26,Female,Bachelor's Degree,Junior Web Developer,2,45000,UK,Welsh,Europe,0-4,White,55.378051,-3.435973
3628,38,Male,Master's Degree,Senior HR Generalist,8,95000,Australia,Australian,Oceania,41913,White,25.274398,133.775136
3629,27,Female,High School,Junior HR Generalist,1,32000,UK,Mixed,Europe,0-4,Other,55.378051,-3.435973
3630,33,Male,Bachelor's Degree,Web Developer,5,70000,China,White,Asia,45174,White,35.86166,"104.195397	"
3631,42,Female,Master's Degree,Director of HR,12,120000,China,Chinese,Asia,41913,Asian,35.86166,"104.195397	"
3632,29,Male,Master's Degree,Senior Human Resources Manager,4,70000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
3633,36,Female,Master's Degree,Web Developer,7,85000,USA,White,America,45174,White,37.09024,-95.712891
3634,30,Male,High School,Junior HR Coordinator,2,33000,Canada,Asian,America,0-4,Asian,56.130366,106.346771
3635,43,Female,PhD,Senior Human Resources Manager,15,150000,USA,Hispanic,America,15-19,Other,37.09024,-95.712891
3636,34,Male,Bachelor's Degree,Junior Web Developer,3,50000,UK,Mixed,Europe,45174,Other,55.378051,-3.435973
3637,25,Female,Master's Degree,Junior HR Generalist,1,32000,UK,White,Europe,0-4,White,55.378051,-3.435973
3638,37,Male,PhD,Director of HR,11,115000,Australia,White,Oceania,41913,White,25.274398,133.775136
3639,28,Male,Bachelor's Degree,Software Engineer,3,60000,China,Korean,Asia,45174,Asian,35.86166,"104.195397	"
3640,37,Female,Master's Degree,Marketing Manager,9,100000,China,Korean,Asia,41913,Asian,35.86166,"104.195397	"
3641,43,Male,PhD,Data Scientist,15,150000,Canada,Black,America,15-19,Black,56.130366,106.346771
3642,31,Female,Bachelor's Degree,Human Resources Coordinator,4,55000,China,White,Asia,45174,White,35.86166,"104.195397	"
3643,24,Male,High School,Junior Sales Associate,1,30000,China,Korean,Asia,0-4,Asian,35.86166,"104.195397	"
3644,29,Female,Master's Degree,Software Developer,5,70000,UK,Welsh,Europe,45174,White,55.378051,-3.435973
3645,35,Male,Bachelor's Degree,Operations Manager,8,90000,UK,Asian,Europe,41913,Asian,55.378051,-3.435973
3646,26,Female,Master's Degree,Marketing Coordinator,2,40000,Canada,White,America,0-4,White,56.130366,106.346771
3647,42,Male,PhD,Data Scientist,12,130000,Australia,White,Oceania,41913,White,25.274398,133.775136
3648,34,Female,Bachelor's Degree,Human Resources Manager,6,75000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
3649,27,Male,High School,Junior Sales Associate,2,35000,China,White,Asia,0-4,White,35.86166,"104.195397	"
3650,38,Female,Master's Degree,Marketing Manager,10,110000,Canada,Black,America,41913,Black,56.130366,106.346771
3651,30,Male,Bachelor's Degree,Software Engineer,4,65000,Canada,Black,America,45174,Black,56.130366,106.346771
3652,45,Male,PhD,Data Scientist,18,180000,China,Chinese,Asia,20-24,Asian,35.86166,"104.195397	"
3653,25,Female,Bachelor's Degree,Junior Software Developer,1,35000,Australia,White,Oceania,0-4,White,25.274398,133.775136
3654,40,Female,Master's Degree,Human Resources Manager,11,120000,China,Chinese,Asia,41913,Asian,35.86166,"104.195397	"
3655,33,Male,Bachelor's Degree,Operations Manager,6,75000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
3656,29,Female,High School,Junior Sales Associate,1,30000,USA,African American,America,0-4,Black,37.09024,-95.712891
3657,44,Male,PhD,Data Scientist,16,160000,USA,Hispanic,America,15-19,Other,37.09024,-95.712891
3658,26,Male,Bachelor's Degree,Software Developer,3,60000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
3659,36,Female,Master's Degree,Marketing Coordinator,8,85000,China,White,Asia,41913,White,35.86166,"104.195397	"
3660,31,Male,Bachelor's Degree,Operations Manager,5,70000,China,Chinese,Asia,45174,Asian,35.86166,"104.195397	"
3661,27,Female,Master's Degree,Human Resources Coordinator,3,50000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
